-1.9796297,-6.6044147,1.7245729
-2.1496544,-6.5022487,1.7457644
-2.2981239,-6.3716743,1.7746492
-2.4224652,-6.2147482,1.8063172
-2.5184363,-6.0375879,1.8401090
-2.5840151,-5.8489515,1.8770516
-2.6211214,-5.6529228,1.9036204
-2.6310303,-5.4522177,1.9346701
-2.6154520,-5.2533642,2.0164409
-2.5776432,-5.0566678,2.1364701
-2.5219554,-4.8644208,2.2925443
-2.4532329,-4.6767112,2.4447468
-2.3741314,-4.4930167,2.5975263
-2.2867684,-4.3131997,2.7548668
-2.1929309,-4.1364694,2.9141575
-2.0946316,-3.9623272,3.0750902
-1.9935176,-3.7894505,3.2345772
-1.8917539,-3.6173450,3.3883228
-1.7907952,-3.4444333,3.5220957
-1.6923776,-3.2699647,3.5510820
-1.5986231,-3.0942706,3.5034032
-1.5096724,-2.9141632,3.3986352
-1.4281695,-2.7317506,3.2959220
-1.3550377,-2.5462103,3.1986142
-1.2909423,-2.3559958,3.1029053
-1.2376346,-2.1634405,3.0053303
-1.1958607,-1.9687566,2.9046926
-1.1660427,-1.7702703,2.8989920
-1.1490055,-1.5712992,2.8999508
-1.1445544,-1.3720509,2.9077873
-1.1521899,-1.1723159,2.9303686
-1.1710421,-0.9739653,2.9790847
-1.2006633,-0.7766486,3.0463303
-1.2406216,-0.5799407,3.1298513
-1.2893399,-0.3868271,3.2316749
-1.3460090,-0.1956515,3.3435384
-1.4099791,-0.0048008,3.4620770
-1.4785420,0.1817804,3.5893995
-1.5516157,0.3682145,3.7179329
-1.6274467,0.5540505,3.8477201
-1.7039533,0.7382647,3.9682009
-1.7809498,0.9239324,4.0833778
-1.8561991,1.1086700,4.1564180
-1.9298395,1.2951286,4.1798224
-2.0005898,1.4821996,4.0835881
-2.0680455,1.6708485,3.9877799
-2.1312753,1.8605036,3.8923931
-2.1899583,2.0523869,3.7975895
-2.2427934,2.2443585,3.7030149
-2.2900638,2.4401930,3.6048366
-2.3300067,2.6356657,3.5047834
-2.3624329,2.8334365,3.3997338
-2.3863550,3.0330542,3.2893990
-2.4006649,3.2306382,3.1750588
-2.4049387,3.4318638,3.0527968
-2.3981985,3.6327155,2.9249508
-2.3803453,3.8307005,2.7917292
-2.3506549,4.0264154,2.6545973
-2.3075225,4.2210661,2.5191585
-2.2500945,4.4128280,2.3913071
-2.1773383,4.5981699,2.2741918
-2.0866507,4.7763105,2.1570229
-1.9763716,4.9437742,2.0376755
-1.8458984,5.0956943,1.9208628
-1.6952468,5.2270740,1.8451687
-1.5254970,5.3332796,1.8386741
-1.3408648,5.4104832,1.8497849
-1.1466145,5.4566312,1.8600757
-0.9482669,5.4710731,1.8706931
-0.7482580,5.4544280,1.8834891
-0.5531003,5.4094733,1.8999225
-0.3658077,5.3417739,1.9218656
-0.1870171,5.2553074,1.9500717
-0.0184362,5.1500210,1.9807360
0.1359984,5.0249115,1.9974680
0.2731442,4.8797855,2.0459620
0.3914777,4.7173882,2.1398600
0.4917811,4.5430268,2.2873571
0.5764378,4.3635310,2.4203038
0.6495630,4.1765967,2.5497326
0.7114137,3.9859232,2.6759358
0.7632409,3.7933165,2.8039212
0.8069272,3.5970888,2.9324744
0.8428676,3.4008827,3.0615376
0.8724339,3.2026566,3.1887122
0.8961462,3.0039948,3.3131923
0.9147163,2.8045669,3.4364742
0.9287068,2.6052219,3.5592010
0.9387934,2.4048142,3.6818954
0.9454485,2.2051128,3.8046555
0.9492390,2.0047922,3.9276304
0.9506117,1.8046370,4.0505129
0.9500644,1.6056368,4.1733241
0.9480936,1.4049215,4.2948149
0.9451225,1.2053390,4.4154288
0.9414755,1.0056464,4.5346393
0.9374124,0.8054509,4.6516641
0.9331634,0.6058088,4.7672942
0.9288740,0.4059706,4.8807882
0.9246603,0.2059248,4.9913943
0.9206181,0.0061628,5.1000081
0.9168041,-0.1937022,5.2058645
0.9132667,-0.3936387,5.3081952
0.9100359,-0.5934612,5.4083655
0.9071043,-0.7934396,5.5060224
0.9044421,-0.9931110,5.4988722
0.9019946,-1.1929238,5.4390814
0.8996702,-1.3932355,5.3238285
0.8974134,-1.5923322,5.2105759
0.8953714,-1.7921545,5.0993261
0.8934522,-1.9926625,4.9907541
0.8911730,-2.1917627,4.8867925
0.8878286,-2.3926759,4.7846030
0.8828323,-2.5922348,4.6858421
0.8756338,-2.7923736,4.5881806
0.8657519,-2.9923991,4.4915372
0.8526964,-3.1920625,4.3945654
0.8359699,-3.3914788,4.2972946
0.8150530,-3.5907309,4.1973978
0.7895017,-3.7892517,4.0958415
0.7588250,-3.9868935,3.9912925
0.7223451,-4.1843415,3.8830601
0.6801664,-4.3784052,3.7728094
0.6305797,-4.5739824,3.6562268
0.5742033,-4.7660587,3.5361052
0.5110064,-4.9535945,3.4118198
0.4384560,-5.1421372,3.2816038
0.3582186,-5.3255753,3.1487995
0.2700219,-5.5034689,3.0137146
0.1723312,-5.6765223,2.8776112
0.0637882,-5.8446356,2.7430902
-0.0546471,-6.0051730,2.6129589
-0.1842337,-6.1575043,2.4863418
-0.3256070,-6.2994081,2.3641355
-0.4789797,-6.4282117,2.2466808
-0.6439540,-6.5407001,2.1334487
-0.8210591,-6.6340802,2.0155713
-1.0090636,-6.7040144,1.8902535
-1.2051029,-6.7454253,1.7781684
-1.4048405,-6.7541550,1.7064855
-1.6024728,-6.7300065,1.6809061
-1.7940813,-6.6787041,1.7039154
-1.9796297,-6.6044147,1.7245729
